peak_label,ms_file_label,total_intensity,peak_area,peak_area_top3,peak_max,peak_min,peak_mean,peak_rt_of_max,peak_median,peak_n_datapoints,rt_aligned,rt_shift,scan_time,intensity,peak_mz_of_max,peak_area_fitted,peak_sigma,peak_tau,peak_asymmetry,peak_rt_fitted,fit_r_squared,fit_success
Carnosine,HILIC5_Neg_178878M0098_3_P1,,27477.0,42005.0,20300.0,1.0,1152.0,150.781,1.0,46,false,0.0,"[138.849, 139.368, 139.887, 140.406, 140.924, 141.443, 141.962, 142.481, 142.999, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.818, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.487, 157.006, 157.525, 158.044, 158.562, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194]","[1.0, 1.0, 1.0, 1680.0, 1.0, 1.0, 1302.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2916.0, 3254.0, 20300.0, 18451.0, 3460.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1570.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",225.09962463378906,,,,,,,
Citric Acid,HILIC5_Neg_190379M0034_2,,10175.0,7604.0,7602.0,1.0,426.0,116.024,1.0,46,false,0.0,"[93.717, 94.2359, 94.7545, 95.2733, 95.7923, 96.3109, 96.8296, 97.3485, 97.8671, 98.386, 98.9049, 99.4235, 99.9422, 100.461, 100.98, 101.499, 102.017, 102.536, 103.055, 103.574, 104.092, 104.611, 105.13, 105.649, 106.167, 106.686, 107.205, 107.724, 108.243, 108.761, 109.28, 109.799, 110.318, 110.836, 111.355, 111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543, 117.062]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7509.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4456.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 7602.0, 1.0, 1.0]",191.01983642578125,,,,,,,
Citric Acid,HILIC5_Neg_192099M0003_2,,53895.0,33743.0,13665.0,1.0,2376.0,99.4238,1.0,46,false,0.0,"[93.7173, 94.2362, 94.7548, 95.2737, 95.7926, 96.3112, 96.8299, 97.3488, 97.8674, 98.3863, 98.9052, 99.4238, 99.9425, 100.461, 100.98, 101.499, 102.018, 102.536, 103.055, 103.574, 104.093, 104.611, 105.13, 105.649, 106.168, 106.687, 107.205, 107.724, 108.243, 108.762, 109.28, 109.799, 110.318, 110.837, 111.356, 111.874, 112.393, 112.912, 113.43, 113.949, 114.468, 114.987, 115.506, 116.024, 116.543, 117.062]","[10846.0, 1.0, 1.0, 1.0, 1.0, 11716.0, 1.0, 1.0, 1.0, 1.0, 11173.0, 13665.0, 8905.0, 1.0, 10158.0, 8742.0, 8625.0, 5650.0, 1.0, 6955.0, 1.0, 1.0, 1.0, 8961.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3881.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",191.01983642578125,,,,,,,
Isocitric Acid,HILIC5_Neg_192099M0094_1,,132670.0,29533.0,14129.0,1.0,5230.0,150.78,4388.0,49,false,0.0,"[137.292, 137.811, 138.329, 138.848, 139.367, 139.886, 140.404, 140.923, 141.442, 141.961, 142.48, 142.998, 143.517, 144.036, 144.555, 145.073, 145.592, 146.111, 146.629, 147.148, 147.667, 148.186, 148.705, 149.223, 149.742, 150.261, 150.78, 151.298, 151.817, 152.336, 152.855, 153.374, 153.892, 154.411, 154.93, 155.449, 155.967, 156.486, 157.005, 157.524, 158.043, 158.561, 159.08, 159.599, 160.118, 160.636, 161.155, 161.674, 162.193]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5259.0, 2137.0, 3386.0, 2458.0, 3012.0, 8453.0, 3691.0, 2858.0, 10485.0, 6938.0, 3196.0, 3976.0, 6754.0, 6951.0, 7246.0, 7645.0, 12809.0, 11996.0, 10924.0, 14129.0, 4480.0, 5765.0, 5704.0, 4352.0, 12166.0, 11685.0, 11609.0, 10801.0, 5183.0, 6728.0, 4033.0, 4388.0, 9590.0, 6255.0, 2043.0, 1795.0, 3552.0, 3987.0, 1553.0, 3384.0, 1843.0, 1061.0]",191.0196533203125,,,,,,,
Isocitric Acid,HILIC5_Neg_192099M0094_2,,127603.0,44192.0,18424.0,1.0,5031.0,150.262,4231.0,49,false,0.0,"[137.293, 137.812, 138.331, 138.849, 139.368, 139.887, 140.406, 140.924, 141.443, 141.962, 142.481, 143.0, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.669, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.338, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.487, 157.006, 157.525, 158.044, 158.563, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194]","[1.0, 1.0, 1.0, 4231.0, 1.0, 2312.0, 1.0, 2695.0, 7285.0, 1.0, 6072.0, 3506.0, 7648.0, 3130.0, 3856.0, 5114.0, 4732.0, 3638.0, 3707.0, 5121.0, 9895.0, 7200.0, 9568.0, 11850.0, 13499.0, 18424.0, 12269.0, 4423.0, 3018.0, 3290.0, 12687.0, 6476.0, 4849.0, 7476.0, 7099.0, 2848.0, 6298.0, 4729.0, 12389.0, 3179.0, 3228.0, 2980.0, 1281.0, 1998.0, 4712.0, 3665.0, 1991.0, 1098.0, 1026.0]",191.01963806152344,,,,,,,
L-Citrulline,HILIC5_Neg_190397M0116_1,,315442.0,500505.0,277151.0,1.0,13221.0,141.962,1.0,46,false,0.0,"[130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.962, 142.481, 143.0, 143.519, 144.037, 144.556, 145.075, 145.594, 146.112, 146.631, 147.15, 147.669, 148.188, 148.706, 149.225, 149.744, 150.263, 150.781, 151.3, 151.819, 152.338, 152.856, 153.375]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 23163.0, 13751.0, 2984.0, 3305.0, 33694.0, 277151.0, 189660.0, 34971.0, 9795.0, 7568.0, 4560.0, 2639.0, 3186.0, 1.0, 1.0, 1.0, 1685.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.08836364746094,,,,,,,
L-Citrulline,HILIC5_Neg_192099M0004_1,,407754.0,691807.0,340321.0,1.0,17089.0,141.963,1.0,46,false,0.0,"[130.031, 130.55, 131.068, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737, 136.256, 136.775, 137.294, 137.813, 138.331, 138.85, 139.369, 139.888, 140.406, 140.925, 141.444, 141.963, 142.481, 143.0, 143.519, 144.038, 144.556, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.782, 151.3, 151.819, 152.338, 152.857, 153.376]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14701.0, 10043.0, 1.0, 2183.0, 18081.0, 258524.0, 340321.0, 92962.0, 23147.0, 10423.0, 6259.0, 5592.0, 1725.0, 2091.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",174.08834838867188,,,,,,,
Leucine-Or-Isoleucine,HILIC5_Neg_178878M0098_3_P1,,191248.0,165948.0,62823.0,1.0,8014.0,124.843,1.0,46,false,0.0,"[112.392, 112.911, 113.43, 113.949, 114.467, 114.986, 115.505, 116.024, 116.542, 117.061, 117.58, 118.099, 118.618, 119.136, 119.655, 120.174, 120.692, 121.211, 121.73, 122.249, 122.767, 123.286, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.436, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.105, 132.624, 133.143, 133.662, 134.181, 134.699, 135.218, 135.737]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 4732.0, 4358.0, 1.0, 5553.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 13903.0, 53801.0, 62823.0, 49324.0, 41192.0, 31050.0, 8474.0, 8216.0, 16004.0, 15454.0, 10940.0, 8749.0, 6201.0, 13359.0, 6725.0, 1.0, 1.0, 7761.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",130.08750915527344,,,,,,,
Leucine-Or-Isoleucine,HILIC5_Neg_186191M0010_3_P2,,154947.0,100981.0,44044.0,1.0,6494.0,125.361,1.0,46,false,0.0,"[112.392, 112.91, 113.429, 113.948, 114.467, 114.985, 115.504, 116.023, 116.542, 117.06, 117.579, 118.098, 118.617, 119.135, 119.654, 120.173, 120.692, 121.211, 121.729, 122.248, 122.767, 123.286, 123.804, 124.323, 124.842, 125.361, 125.879, 126.398, 126.917, 127.436, 127.955, 128.473, 128.992, 129.511, 130.03, 130.548, 131.067, 131.586, 132.105, 132.624, 133.142, 133.661, 134.18, 134.698, 135.217, 135.736]","[1.0, 1.0, 1.0, 1.0, 1.0, 4476.0, 3826.0, 1.0, 1.0, 1.0, 1.0, 4781.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 15856.0, 43989.0, 18714.0, 29478.0, 44044.0, 27459.0, 13999.0, 10830.0, 11670.0, 7124.0, 5192.0, 9264.0, 4177.0, 9252.0, 6365.0, 1.0, 6011.0, 1.0, 8070.0, 7828.0, 1.0, 6301.0, 1.0, 1.0, 1.0]",130.0874786376953,,,,,,,
Leucine-Or-Isoleucine,HILIC5_Neg_186191M0019_2_P3,,230793.0,168524.0,82837.0,1.0,9710.0,125.361,1.0,46,false,0.0,"[112.392, 112.911, 113.43, 113.949, 114.467, 114.986, 115.505, 116.024, 116.543, 117.061, 117.58, 118.099, 118.618, 119.136, 119.655, 120.174, 120.693, 121.211, 121.73, 122.249, 122.768, 123.287, 123.805, 124.324, 124.843, 125.361, 125.88, 126.399, 126.918, 127.437, 127.955, 128.474, 128.993, 129.512, 130.03, 130.549, 131.068, 131.587, 132.106, 132.624, 133.143, 133.662, 134.181, 134.699, 135.218, 135.737]","[3515.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5211.0, 1.0, 1.0, 1.0, 1.0, 1.0, 14675.0, 1.0, 55618.0, 53177.0, 33203.0, 82837.0, 52484.0, 17491.0, 17511.0, 19893.0, 13684.0, 13249.0, 14265.0, 8380.0, 6472.0, 10363.0, 4323.0, 6929.0, 8225.0, 5141.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",130.0873565673828,,,,,,,
Leucine-Or-Isoleucine,HILIC5_Neg_192099M0092_2,,328878.0,256573.0,111730.0,1.0,13781.0,124.843,1.0,46,false,0.0,"[112.393, 112.912, 113.431, 113.949, 114.468, 114.987, 115.505, 116.024, 116.543, 117.062, 117.581, 118.099, 118.618, 119.137, 119.656, 120.174, 120.693, 121.212, 121.731, 122.25, 122.768, 123.287, 123.806, 124.325, 124.843, 125.362, 125.881, 126.4, 126.919, 127.437, 127.956, 128.475, 128.994, 129.512, 130.031, 130.55, 131.069, 131.587, 132.106, 132.625, 133.144, 133.662, 134.181, 134.7, 135.219, 135.737]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 26302.0, 89095.0, 94343.0, 75714.0, 111730.0, 69129.0, 35026.0, 26720.0, 17410.0, 10315.0, 13363.0, 5059.0, 9723.0, 15162.0, 9624.0, 1.0, 10891.0, 1.0, 14309.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",130.08734130859375,,,,,,,
Lysine,HILIC5_Neg_190379M0033_1,,463892.0,868205.0,419376.0,1.0,19440.0,150.781,1.0,46,false,0.0,"[138.849, 139.368, 139.887, 140.406, 140.925, 141.443, 141.962, 142.481, 143.0, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.669, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.488, 157.006, 157.525, 158.044, 158.563, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1271.0, 1.0, 15942.0, 407015.0, 419376.0, 41814.0, 6395.0, 2384.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",145.09825134277344,,,,,,,
Lysine,HILIC5_Neg_190397M0116_1,,468511.0,888537.0,609690.0,1.0,19639.0,150.781,1.0,46,false,0.0,"[138.85, 139.369, 139.887, 140.406, 140.925, 141.444, 141.962, 142.481, 143.0, 143.519, 144.037, 144.556, 145.075, 145.594, 146.112, 146.631, 147.15, 147.669, 148.188, 148.706, 149.225, 149.744, 150.263, 150.781, 151.3, 151.819, 152.338, 152.856, 153.375, 153.894, 154.413, 154.932, 155.45, 155.969, 156.488, 157.007, 157.525, 158.044, 158.563, 159.082, 159.601, 160.119, 160.638, 161.157, 161.675, 162.194]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3121.0, 111137.0, 609690.0, 167710.0, 10240.0, 1.0, 1478.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",145.09835815429688,,,,,,,
Malate,HILIC5_Neg_190379M0033_2,,15423.0,7016.0,2987.0,1.0,673.0,153.894,1.0,46,false,0.0,"[143.519, 144.038, 144.557, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.782, 151.3, 151.819, 152.338, 152.857, 153.376, 153.894, 154.413, 154.932, 155.451, 155.969, 156.488, 157.007, 157.526, 158.045, 158.563, 159.082, 159.601, 160.119, 160.638, 161.157, 161.676, 162.195, 162.713, 163.232, 163.751, 164.27, 164.788, 165.307, 165.826, 166.345, 166.863]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2291.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2127.0, 2987.0, 1902.0, 1794.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2465.0, 790.0, 1021.0, 540.0, 829.0, 796.0, 1269.0, 1824.0, 1634.0, 1140.0, 1902.0, 2520.0, 650.0, 2446.0]",133.0142059326172,,,,,,,
Malate,HILIC5_Neg_192099M0001_2_20260412055403,,7265.0,2957.0,1736.0,1.0,320.0,162.193,1.0,46,false,0.0,"[143.517, 144.036, 144.554, 145.073, 145.592, 146.111, 146.629, 147.148, 147.667, 148.186, 148.705, 149.223, 149.742, 150.261, 150.78, 151.298, 151.817, 152.336, 152.855, 153.374, 153.892, 154.411, 154.93, 155.449, 155.967, 156.486, 157.005, 157.524, 158.042, 158.561, 159.08, 159.599, 160.117, 160.636, 161.155, 161.674, 162.193, 162.711, 163.23, 163.749, 164.268, 164.786, 165.305, 165.824, 166.343, 166.861]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1483.0, 1.0, 1.0, 1.0, 1.0, 1402.0, 1396.0, 1.0, 1.0, 1736.0, 1220.0, 540.0, 1.0, 1483.0, 1570.0, 1630.0, 1.0, 803.0, 1422.0]",133.014404296875,,,,,,,
Malate,HILIC5_Neg_192099M0005_1_20260412062213,,17602.0,6422.0,3690.0,1.0,756.0,166.344,1.0,46,false,0.0,"[143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.488, 157.006, 157.525, 158.044, 158.562, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194, 162.713, 163.231, 163.75, 164.269, 164.788, 165.307, 165.825, 166.344, 166.863]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1399.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2938.0, 2446.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1914.0, 1.0, 1.0, 1.0, 1.0, 1146.0, 2242.0, 1786.0, 743.0, 1884.0, 1596.0, 2087.0, 1324.0, 2891.0, 1744.0, 2196.0, 1021.0, 3690.0, 1711.0]",133.01425170898438,,,,,,,
Malate,HILIC5_Neg_192099M0093_1,,26073.0,3351.0,3349.0,1.0,1116.0,157.525,1145.0,46,false,0.0,"[143.519, 144.037, 144.556, 145.075, 145.594, 146.112, 146.631, 147.15, 147.669, 148.188, 148.706, 149.225, 149.744, 150.263, 150.781, 151.3, 151.819, 152.338, 152.856, 153.375, 153.894, 154.413, 154.932, 155.45, 155.969, 156.488, 157.007, 157.525, 158.044, 158.563, 159.082, 159.6, 160.119, 160.638, 161.157, 161.675, 162.194, 162.713, 163.232, 163.751, 164.269, 164.788, 165.307, 165.826, 166.344, 166.863]","[1.0, 1.0, 1.0, 1.0, 1.0, 2776.0, 1.0, 1.0, 1.0, 1513.0, 1.0, 1530.0, 2404.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2355.0, 2629.0, 2036.0, 1.0, 2238.0, 1.0, 1.0, 3349.0, 1.0, 1.0, 1.0, 2190.0, 1452.0, 795.0, 3154.0, 1725.0, 3209.0, 1792.0, 1847.0, 1960.0, 2789.0, 1145.0, 2730.0, 2230.0, 1308.0, 2166.0]",133.0142364501953,,,,,,,
Malate,HILIC5_Neg_196297M0065_1,,19582.0,5277.0,3643.0,1.0,828.0,157.525,1.0,46,false,0.0,"[143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.488, 157.006, 157.525, 158.044, 158.563, 159.081, 159.6, 160.119, 160.638, 161.157, 161.675, 162.194, 162.713, 163.232, 163.75, 164.269, 164.788, 165.307, 165.825, 166.344, 166.863]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1875.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2039.0, 1.0, 1.0, 1.0, 1.0, 2001.0, 1812.0, 1.0, 1.0, 1.0, 3643.0, 1633.0, 1719.0, 1.0, 1.0, 2375.0, 815.0, 2541.0, 1099.0, 2389.0, 1922.0, 1011.0, 598.0, 1196.0, 2328.0, 2590.0, 973.0, 2834.0, 650.0]",133.0140838623047,,,,,,,
Malonate,HILIC5_Neg_178878M0098_3_P1,,157514.0,41270.0,16470.0,1664.0,6727.0,154.931,6283.0,46,false,0.0,"[140.406, 140.924, 141.443, 141.962, 142.481, 142.999, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.668, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.818, 152.337, 152.856, 153.375, 153.894, 154.412, 154.931, 155.45, 155.969, 156.487, 157.006, 157.525, 158.044, 158.562, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194, 162.713, 163.231, 163.75]","[6747.0, 6136.0, 6784.0, 7537.0, 5306.0, 7796.0, 5621.0, 3889.0, 8444.0, 14260.0, 7985.0, 7890.0, 6283.0, 5666.0, 6647.0, 7720.0, 8566.0, 8580.0, 10518.0, 10932.0, 11537.0, 7910.0, 3680.0, 5708.0, 6163.0, 3811.0, 9921.0, 13911.0, 16470.0, 10889.0, 3420.0, 4546.0, 5693.0, 6289.0, 7927.0, 3610.0, 1964.0, 3697.0, 4602.0, 6058.0, 1664.0, 3170.0, 2054.0, 3277.0, 3330.0, 4812.0]",103.00381469726562,,,,,,,
Malonate,HILIC5_Neg_186191M0010_3_P2,,108021.0,24436.0,10627.0,1.0,4602.0,145.074,3923.0,46,false,0.0,"[140.405, 140.924, 141.443, 141.961, 142.48, 142.999, 143.518, 144.036, 144.555, 145.074, 145.593, 146.111, 146.63, 147.149, 147.668, 148.187, 148.705, 149.224, 149.743, 150.261, 150.78, 151.299, 151.818, 152.337, 152.855, 153.374, 153.893, 154.412, 154.93, 155.449, 155.968, 156.487, 157.006, 157.524, 158.043, 158.562, 159.081, 159.599, 160.118, 160.637, 161.156, 161.674, 162.193, 162.712, 163.231, 163.75]","[5029.0, 5008.0, 5264.0, 6859.0, 3465.0, 7668.0, 3390.0, 6944.0, 7267.0, 10627.0, 6542.0, 9544.0, 3592.0, 7707.0, 5929.0, 4904.0, 7712.0, 5041.0, 3462.0, 3689.0, 9416.0, 6046.0, 2825.0, 1.0, 3845.0, 7247.0, 5723.0, 9073.0, 9711.0, 3163.0, 4883.0, 1542.0, 1.0, 3923.0, 2517.0, 1.0, 2242.0, 1853.0, 3182.0, 3096.0, 2499.0, 1841.0, 1120.0, 1863.0, 2521.0, 1920.0]",103.00384521484375,,,,,,,
Malonate,HILIC5_Neg_186191M0019_2_P3,,84366.0,13427.0,7867.0,1.0,3594.0,144.037,3464.0,46,false,0.0,"[140.406, 140.924, 141.443, 141.962, 142.481, 143.0, 143.518, 144.037, 144.556, 145.075, 145.593, 146.112, 146.631, 147.15, 147.669, 148.187, 148.706, 149.225, 149.744, 150.262, 150.781, 151.3, 151.819, 152.337, 152.856, 153.375, 153.894, 154.413, 154.931, 155.45, 155.969, 156.488, 157.006, 157.525, 158.044, 158.563, 159.081, 159.6, 160.119, 160.638, 161.156, 161.675, 162.194, 162.713, 163.232, 163.75]","[3844.0, 5592.0, 1570.0, 6012.0, 2366.0, 3171.0, 3182.0, 7867.0, 2378.0, 4169.0, 5646.0, 4042.0, 6114.0, 4025.0, 2224.0, 3144.0, 4261.0, 2908.0, 4518.0, 5182.0, 5756.0, 5232.0, 4685.0, 3209.0, 2347.0, 3301.0, 5628.0, 4941.0, 7743.0, 4853.0, 2840.0, 1.0, 3529.0, 2475.0, 3540.0, 3464.0, 1773.0, 2207.0, 3601.0, 2643.0, 1936.0, 2252.0, 874.0, 1054.0, 1663.0, 1579.0]",103.00374603271484,,,,,,,
Malonate,HILIC5_Neg_192099M0092_2,,116620.0,18161.0,11701.0,1.0,4980.0,144.557,5038.0,46,false,0.0,"[140.406, 140.925, 141.444, 141.963, 142.482, 143.0, 143.519, 144.038, 144.557, 145.075, 145.594, 146.113, 146.632, 147.15, 147.669, 148.188, 148.707, 149.225, 149.744, 150.263, 150.782, 151.301, 151.819, 152.338, 152.857, 153.376, 153.894, 154.413, 154.932, 155.451, 155.969, 156.488, 157.007, 157.526, 158.045, 158.563, 159.082, 159.601, 160.12, 160.638, 161.157, 161.676, 162.195, 162.714, 163.232, 163.751]","[6345.0, 5038.0, 7175.0, 3631.0, 6040.0, 5296.0, 5209.0, 2095.0, 11701.0, 4365.0, 5089.0, 4871.0, 5251.0, 6180.0, 9329.0, 5978.0, 4834.0, 7694.0, 6483.0, 8481.0, 7660.0, 5292.0, 3074.0, 2913.0, 8184.0, 9175.0, 10968.0, 7295.0, 6648.0, 4188.0, 1.0, 4816.0, 4510.0, 4825.0, 3626.0, 2045.0, 5096.0, 2858.0, 4777.0, 2441.0, 1182.0, 1434.0, 991.0, 1243.0, 523.0, 2238.0]",103.00376892089844,,,,,,,
Methionine,HILIC5_Neg_192099M0001_2_20260412055403,,305387.0,531602.0,304450.0,1.0,12802.0,126.398,1.0,46,false,0.0,"[115.503, 116.022, 116.541, 117.06, 117.579, 118.097, 118.616, 119.135, 119.654, 120.172, 120.691, 121.21, 121.729, 122.247, 122.766, 123.285, 123.804, 124.322, 124.841, 125.36, 125.879, 126.398, 126.916, 127.435, 127.954, 128.473, 128.991, 129.51, 130.029, 130.548, 131.066, 131.585, 132.104, 132.623, 133.142, 133.66, 134.179, 134.698, 135.217, 135.735, 136.254, 136.773, 137.292, 137.811, 138.329, 138.848]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 46375.0, 304450.0, 180777.0, 41271.0, 12666.0, 3306.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",148.04388427734375,,,,,,,
Methionine,HILIC5_Neg_192099M0093_1,,105334.0,172766.0,83814.0,1.0,4413.0,126.918,1.0,46,false,0.0,"[115.505, 116.024, 116.543, 117.062, 117.58, 118.099, 118.618, 119.137, 119.655, 120.174, 120.693, 121.212, 121.73, 122.249, 122.768, 123.287, 123.806, 124.324, 124.843, 125.362, 125.881, 126.399, 126.918, 127.437, 127.956, 128.474, 128.993, 129.512, 130.031, 130.549, 131.068, 131.587, 132.106, 132.625, 133.143, 133.662, 134.181, 134.7, 135.218, 135.737, 136.256, 136.775, 137.293, 137.812, 138.331, 138.85]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 10237.0, 83814.0, 78715.0, 20933.0, 6003.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3250.0, 1.0]",148.04388427734375,,,,,,,
